punct_id,time_id ,airline_id,airport_id ,ratings_id,area_id,num_of_flights,num_of_flights_cancelled,avg_early_on_time_flights,avg_cancelled_flights,total_minutes_delayed,min_delays_minutes,max_delays_minutes,avg_delays_minutes
AP13941,202412,AL127,EMA,RT04,EM01,1,0,0.00,0.00,57.00,57.00,57.00,57.00
AP13942,202412,AL133,EMA,RT04,EM01,2,0,0.00,0.00,27.00,27.00,27.00,27.00
AP13943,202412,AL183,EMA,RT03,EM01,406,1,36.86,0.06,190.16,0.00,57.00,9.51
AP13944,202412,AL194,EMA,RT03,EM01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP13945,202412,AL248,EMA,RT04,EM01,428,0,21.33,0.00,459.25,0.00,220.00,19.14
AP13946,202412,AL250,EMA,RT03,EM01,22,0,59.09,0.00,15.23,15.23,15.23,15.23
AP13947,202412,AL290,EMA,RT04,EM01,3,0,0.00,0.00,17.67,17.67,17.67,17.67
AP13948,202412,AL296,EMA,RT04,EM01,150,0,16.26,0.00,369.60,0.00,121.50,18.48
AP13949,202412,AL326,EMA,RT03,EM01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP13950,202412,AL328,EMA,RT03,EM01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP13951,202412,AL007,EDI,RT03,SC02,30,0,23.33,0.00,10.33,10.33,10.33,10.33
AP13952,202412,AL008,EDI,RT04,SC02,494,21,20.92,2.83,57.49,9.00,28.32,19.16
AP13953,202412,AL027,EDI,RT03,SC02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP13954,202412,AL032,EDI,RT04,SC02,131,3,7.89,50.75,18.46,0.00,18.46,9.23
AP13955,202412,AL062,EDI,RT04,SC02,6,0,33.33,0.00,107.83,107.83,107.83,107.83
AP13956,202412,AL064,EDI,RT04,SC02,18,0,16.67,0.00,52.17,52.17,52.17,52.17
AP13957,202412,AL071,EDI,RT03,SC02,314,11,12.92,0.85,10.26,0.00,10.26,2.57
AP13958,202412,AL083,EDI,RT03,SC02,695,38,14.39,2.59,14.76,0.00,14.76,7.38
AP13959,202412,AL084,EDI,RT04,SC02,27,2,17.24,6.90,13.11,13.11,13.11,13.11
AP13960,202412,AL099,EDI,RT04,SC02,1,0,0.00,0.00,49.00,49.00,49.00,49.00
AP13961,202412,AL111,EDI,RT03,SC02,36,0,38.89,0.00,5.83,5.83,5.83,5.83
AP13962,202412,AL115,EDI,RT03,SC02,2,0,0.00,0.00,9.00,9.00,9.00,9.00
AP13963,202412,AL116,EDI,RT04,SC02,182,4,30.26,0.60,129.39,0.00,56.00,18.48
AP13964,202412,AL117,EDI,RT04,SC02,47,0,19.05,0.00,102.39,13.79,88.60,51.19
AP13965,202412,AL118,EDI,RT04,SC02,2317,48,26.28,1.40,752.00,0.00,50.25,22.79
AP13966,202412,AL119,EDI,RT04,SC02,34,2,13.89,5.56,8.32,8.32,8.32,8.32
AP13967,202412,AL126,EDI,RT03,SC02,62,0,19.35,0.00,13.81,13.81,13.81,13.81
AP13968,202412,AL127,EDI,RT04,SC02,6,0,16.67,0.00,31.00,31.00,31.00,31.00
AP13969,202412,AL135,EDI,RT04,SC02,38,4,37.98,10.10,19.89,9.14,10.75,9.95
AP13970,202412,AL142,EDI,RT03,SC02,54,2,26.79,3.57,14.87,14.87,14.87,14.87
AP13971,202412,AL183,EDI,RT03,SC02,308,0,37.26,0.00,251.38,0.00,36.44,12.57
AP13972,202412,AL194,EDI,RT04,SC02,279,4,19.79,1.41,20.66,20.66,20.66,20.66
AP13973,202412,AL203,EDI,RT03,SC02,542,28,23.64,4.15,109.13,0.00,17.76,9.92
AP13974,202412,AL206,EDI,RT04,SC02,141,0,20.56,0.00,34.57,13.90,20.67,17.29
AP13975,202412,AL224,EDI,RT03,SC02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP13976,202412,AL225,EDI,RT03,SC02,62,0,29.03,0.00,12.63,12.63,12.63,12.63
AP13977,202412,AL226,EDI,RT04,SC02,36,0,25.00,0.00,35.33,5.83,29.50,17.67
AP13978,202412,AL234,EDI,RT03,SC02,36,0,38.89,0.00,6.53,6.53,6.53,6.53
AP13979,202412,AL241,EDI,RT04,SC02,124,0,36.29,0.00,16.56,16.56,16.56,16.56
AP13980,202412,AL248,EDI,RT04,SC02,1544,17,25.17,2.94,782.77,0.00,87.00,16.31
AP13981,202412,AL250,EDI,RT04,SC02,513,5,11.48,1.32,776.83,0.00,76.00,25.89
AP13982,202412,AL251,EDI,RT03,SC02,8,0,8.33,0.00,24.88,0.00,24.88,8.29
AP13983,202412,AL274,EDI,RT03,SC02,8,0,12.50,0.00,4.25,4.25,4.25,4.25
AP13984,202412,AL287,EDI,RT03,SC02,87,2,47.19,2.25,2.24,2.24,2.24,2.24
AP13985,202412,AL290,EDI,RT04,SC02,3,0,0.00,0.00,50.33,50.33,50.33,50.33
AP13986,202412,AL293,EDI,RT03,SC02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP13987,202412,AL296,EDI,RT04,SC02,7,0,13.33,0.00,2168.00,0.00,1178.00,433.60
AP13988,202412,AL306,EDI,RT04,SC02,62,0,22.58,0.00,21.71,21.71,21.71,21.71
AP13989,202412,AL318,EDI,RT04,SC02,8,0,25.00,0.00,22.13,22.13,22.13,22.13
AP13990,202412,AL326,EDI,RT03,SC02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP13991,202412,AL064,EXT,RT04,SW03,49,4,21.75,4.88,82.61,39.42,43.19,41.30
AP13992,202412,AL079,EXT,RT04,SW03,53,4,40.68,6.78,22.60,22.60,22.60,22.60
AP13993,202412,AL115,EXT,RT03,SW03,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP13994,202412,AL124,EXT,RT04,SW03,36,0,41.67,0.00,17.47,17.47,17.47,17.47
AP13995,202412,AL125,EXT,RT03,SW03,18,0,44.44,0.00,3.11,3.11,3.11,3.11
AP13996,202412,AL127,EXT,RT03,SW03,2,0,0.00,0.00,0.00,0.00,0.00,0.00
AP13997,202412,AL203,EXT,RT03,SW03,74,0,20.68,0.00,22.17,0.00,12.13,5.54
AP13998,202412,AL210,EXT,RT03,SW03,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP13999,202412,AL248,EXT,RT04,SW03,17,0,3.33,0.00,84.91,0.00,63.71,28.30
AP14000,202412,AL296,EXT,RT04,SW03,49,1,31.32,1.05,327.82,1.60,204.50,65.56
AP14001,202412,AL007,GW,RT03,SE01,34,0,32.35,0.00,10.29,10.29,10.29,10.29
AP14002,202412,AL008,GW,RT03,SE01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14003,202412,AL021,GW,RT04,SE01,26,0,11.54,0.00,40.88,40.88,40.88,40.88
AP14004,202412,AL024,GW,RT04,SE01,114,2,24.62,3.85,40.36,17.04,23.32,20.18
AP14005,202412,AL029,GW,RT04,SE01,80,1,38.07,0.82,37.35,4.00,33.35,18.68
AP14006,202412,AL031,GW,RT04,SE01,124,0,17.74,0.00,19.88,19.88,19.88,19.88
AP14007,202412,AL035,GW,RT04,SE01,130,4,14.08,2.03,351.27,38.00,115.88,70.25
AP14008,202412,AL036,GW,RT04,SE01,74,0,36.49,0.00,18.19,18.19,18.19,18.19
AP14009,202412,AL037,GW,RT04,SE01,58,1,18.64,1.69,17.14,17.14,17.14,17.14
AP14010,202412,AL041,GW,RT04,SE01,62,0,14.52,0.00,40.48,40.48,40.48,40.48
AP14011,202412,AL042,GW,RT04,SE01,178,4,23.27,2.33,42.35,17.23,25.11,21.17
AP14012,202412,AL044,GW,RT04,SE01,62,0,4.84,0.00,31.23,0.00,31.23,15.61
AP14013,202412,AL064,GW,RT04,SE01,324,60,14.32,15.63,56.15,56.15,56.15,56.15
AP14014,202412,AL070,GW,RT04,SE01,26,0,15.38,0.00,16.54,16.54,16.54,16.54
AP14015,202412,AL071,GW,RT04,SE01,6,0,0.00,0.00,190.00,0.00,182.00,47.50
AP14016,202412,AL072,GW,RT04,SE01,1628,0,16.47,0.00,1312.59,0.00,114.82,37.50
AP14017,202412,AL076,GW,RT04,SE01,8,0,0.00,0.00,108.50,108.50,108.50,108.50
AP14018,202412,AL080,GW,RT03,SE01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14019,202412,AL083,GW,RT04,SE01,574,77,6.44,41.04,462.78,0.00,65.17,9.44
AP14020,202412,AL093,GW,RT04,SE01,80,0,28.75,0.00,15.53,15.53,15.53,15.53
AP14021,202412,AL094,GW,RT04,SE01,18,0,8.33,0.00,39.00,17.17,21.83,19.50
AP14022,202412,AL115,GW,RT04,SE01,102,27,7.81,60.16,24.61,0.00,24.61,12.30
AP14023,202412,AL116,GW,RT04,SE01,0,25,0.00,100.00,0.00,0.00,0.00,0.00
AP14024,202412,AL117,GW,RT04,SE01,0,11,0.00,100.00,0.00,0.00,0.00,0.00
AP14025,202412,AL118,GW,RT04,SE01,9419,197,23.91,4.90,2101.43,0.00,79.00,23.35
AP14026,202412,AL126,GW,RT03,SE01,186,0,26.88,0.00,13.22,13.22,13.22,13.22
AP14027,202412,AL127,GW,RT04,SE01,8,0,8.33,0.00,52.00,11.50,40.50,26.00
AP14028,202412,AL129,GW,RT04,SE01,48,4,4.17,16.67,59.70,0.00,36.20,14.92
AP14029,202412,AL132,GW,RT03,SE01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14030,202412,AL153,GW,RT03,SE01,1,0,0.00,0.00,1.00,1.00,1.00,1.00
AP14031,202412,AL161,GW,RT04,SE01,1,0,0.00,0.00,117.00,117.00,117.00,117.00
AP14032,202412,AL165,GW,RT04,SE01,0,2,0.00,100.00,0.00,0.00,0.00,0.00
AP14033,202412,AL172,GW,RT04,SE01,122,2,26.61,1.61,19.02,19.02,19.02,19.02
AP14034,202412,AL173,GW,RT04,SE01,60,0,10.00,0.00,25.45,25.45,25.45,25.45
AP14035,202412,AL179,GW,RT03,SE01,1,0,0.00,0.00,1.00,1.00,1.00,1.00
AP14036,202412,AL183,GW,RT04,SE01,142,2,9.76,1.65,499.54,0.00,142.40,41.63
AP14037,202412,AL185,GW,RT03,SE01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14038,202412,AL206,GW,RT03,SE01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14039,202412,AL208,GW,RT03,SE01,2,0,0.00,0.00,9.50,9.50,9.50,9.50
AP14040,202412,AL212,GW,RT03,SE01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14041,202412,AL223,GW,RT04,SE01,159,0,4.64,0.00,216.31,0.00,43.39,21.63
AP14042,202412,AL224,GW,RT03,SE01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14043,202412,AL225,GW,RT04,SE01,404,18,23.66,4.27,161.74,17.05,50.88,26.96
AP14044,202412,AL226,GW,RT04,SE01,418,15,22.16,2.11,108.20,17.93,33.35,27.05
AP14045,202412,AL227,GW,RT04,SE01,24,0,20.83,0.00,30.17,30.17,30.17,30.17
AP14046,202412,AL241,GW,RT03,SE01,90,0,32.22,0.00,7.50,7.50,7.50,7.50
AP14047,202412,AL244,GW,RT04,SE01,60,0,10.00,0.00,45.40,45.40,45.40,45.40
AP14048,202412,AL248,GW,RT04,SE01,704,5,18.69,0.79,235.90,0.00,129.00,39.32
AP14049,202412,AL251,GW,RT03,SE01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14050,202412,AL253,GW,RT04,SE01,37,4,10.26,52.56,17.62,0.00,17.62,8.81
AP14051,202412,AL259,GW,RT03,SE01,46,0,23.91,0.00,14.43,14.43,14.43,14.43
AP14052,202412,AL261,GW,RT04,SE01,62,0,20.97,0.00,23.05,23.05,23.05,23.05
AP14053,202412,AL262,GW,RT04,SE01,20,0,0.00,0.00,41.30,41.30,41.30,41.30
AP14054,202412,AL274,GW,RT04,SE01,60,4,15.19,3.70,77.82,19.42,58.40,38.91
AP14055,202412,AL279,GW,RT04,SE01,77,5,15.87,38.10,61.51,0.00,52.69,20.50
AP14056,202412,AL287,GW,RT03,SE01,186,0,32.80,0.00,14.72,14.72,14.72,14.72
AP14057,202412,AL290,GW,RT04,SE01,52,3,5.14,3.43,285.16,0.00,95.75,40.74
AP14058,202412,AL296,GW,RT04,SE01,776,14,8.83,1.80,2003.50,0.00,206.75,39.28
AP14059,202412,AL301,GW,RT04,SE01,16,0,6.25,0.00,54.69,54.69,54.69,54.69
AP14060,202412,AL302,GW,RT03,SE01,16,0,25.00,0.00,12.56,12.56,12.56,12.56
AP14061,202412,AL308,GW,RT04,SE01,10,0,0.00,0.00,20.40,20.40,20.40,20.40
AP14062,202412,AL316,GW,RT03,SE01,36,0,6.94,0.00,42.83,0.00,30.22,10.71
AP14063,202412,AL318,GW,RT04,SE01,1511,38,20.20,8.19,254.95,0.00,50.90,15.93
AP14064,202412,AL326,GW,RT04,SE01,209,3,21.67,1.72,61.19,1.00,28.83,15.30
AP14065,202412,AL327,GW,RT03,SE01,496,7,25.63,1.13,87.40,0.00,25.73,14.57
AP14066,202412,AL328,GW,RT04,SE01,604,7,19.25,0.64,274.77,0.00,33.97,15.27
AP14067,202412,AL002,GLA,RT03,SC03,2,0,25.00,0.00,0.00,0.00,0.00,0.00
AP14068,202412,AL008,GLA,RT03,SC03,310,14,35.66,4.59,35.58,6.57,20.27,11.86
AP14069,202412,AL039,GLA,RT04,SC03,2,0,0.00,0.00,38.00,38.00,38.00,38.00
AP14070,202412,AL044,GLA,RT03,SC03,14,0,50.00,0.00,9.93,9.93,9.93,9.93
AP14071,202412,AL066,GLA,RT03,SC03,2,0,50.00,0.00,9.00,9.00,9.00,9.00
AP14072,202412,AL071,GLA,RT03,SC03,194,0,51.03,0.00,11.55,11.55,11.55,11.55
AP14073,202412,AL083,GLA,RT04,SC03,708,33,17.67,25.86,58.36,0.00,34.00,14.59
AP14074,202412,AL099,GLA,RT03,SC03,1,0,0.00,0.00,3.00,3.00,3.00,3.00
AP14075,202412,AL102,GLA,RT03,SC03,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14076,202412,AL115,GLA,RT03,SC03,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14077,202412,AL116,GLA,RT04,SC03,0,2,0.00,100.00,0.00,0.00,0.00,0.00
AP14078,202412,AL118,GLA,RT04,SC03,1397,18,30.50,3.38,619.97,0.00,98.56,21.38
AP14079,202412,AL124,GLA,RT03,SC03,1,0,0.00,0.00,6.00,6.00,6.00,6.00
AP14080,202412,AL126,GLA,RT03,SC03,62,0,30.65,0.00,12.45,12.45,12.45,12.45
AP14081,202412,AL127,GLA,RT04,SC03,8,0,0.00,0.00,72.50,31.00,41.50,36.25
AP14082,202412,AL147,GLA,RT03,SC03,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14083,202412,AL173,GLA,RT04,SC03,48,0,43.75,0.00,17.83,17.83,17.83,17.83
AP14084,202412,AL183,GLA,RT04,SC03,452,0,32.10,0.00,435.85,0.00,145.83,20.75
AP14085,202412,AL194,GLA,RT03,SC03,172,6,32.58,3.37,10.26,10.26,10.26,10.26
AP14086,202412,AL195,GLA,RT04,SC03,60,0,33.33,0.00,15.02,15.02,15.02,15.02
AP14087,202412,AL203,GLA,RT04,SC03,659,112,20.29,9.33,151.66,0.00,24.51,10.83
AP14088,202412,AL206,GLA,RT03,SC03,81,1,10.98,0.61,12.60,0.00,12.60,6.30
AP14089,202412,AL248,GLA,RT04,SC03,255,0,24.25,0.00,201.93,0.00,58.00,22.44
AP14090,202412,AL250,GLA,RT04,SC03,0,1,0.00,100.00,0.00,0.00,0.00,0.00
AP14091,202412,AL269,GLA,RT03,SC03,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14092,202412,AL290,GLA,RT04,SC03,4,0,0.00,0.00,50.00,0.00,48.50,16.67
AP14093,202412,AL293,GLA,RT03,SC03,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14094,202412,AL296,GLA,RT04,SC03,115,0,6.06,0.00,624.83,0.00,180.00,31.24
AP14095,202412,AL326,GLA,RT03,SC03,18,0,5.56,0.00,3.17,0.00,3.17,1.06
AP14096,202412,AL327,GLA,RT03,SC03,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14097,202412,AL007,LHR,RT04,SE02,208,0,26.44,0.00,17.99,17.99,17.99,17.99
AP14098,202412,AL008,LHR,RT04,SE02,1044,22,16.62,2.47,115.06,22.61,33.20,28.77
AP14099,202412,AL014,LHR,RT03,SE02,62,0,58.06,0.00,21.42,21.42,21.42,21.42
AP14100,202412,AL018,LHR,RT04,SE02,36,0,11.11,0.00,30.28,30.28,30.28,30.28
AP14101,202412,AL023,LHR,RT04,SE02,18,0,11.11,0.00,30.22,30.22,30.22,30.22
AP14102,202412,AL027,LHR,RT04,SE02,485,11,22.18,1.61,131.28,0.00,29.35,18.75
AP14103,202412,AL029,LHR,RT03,SE02,150,0,25.47,0.00,23.27,10.69,12.58,11.64
AP14104,202412,AL032,LHR,RT04,SE02,427,9,12.35,1.25,108.66,15.93,68.00,36.22
AP14105,202412,AL035,LHR,RT04,SE02,370,3,17.06,0.72,74.05,13.18,35.11,24.68
AP14106,202412,AL036,LHR,RT04,SE02,118,0,18.64,0.00,22.97,22.97,22.97,22.97
AP14107,202412,AL042,LHR,RT04,SE02,324,10,20.66,2.99,22.41,22.41,22.41,22.41
AP14108,202412,AL043,LHR,RT04,SE02,62,0,4.84,0.00,33.23,33.23,33.23,33.23
AP14109,202412,AL054,LHR,RT03,SE02,62,0,20.97,0.00,9.76,9.76,9.76,9.76
AP14110,202412,AL055,LHR,RT04,SE02,1187,48,28.67,2.63,357.56,0.00,110.00,32.51
AP14111,202412,AL059,LHR,RT04,SE02,44,0,13.64,0.00,24.57,24.57,24.57,24.57
AP14112,202412,AL065,LHR,RT04,SE02,299,3,22.85,0.99,18.66,18.66,18.66,18.66
AP14113,202412,AL068,LHR,RT04,SE02,62,0,20.97,0.00,17.23,17.23,17.23,17.23
AP14114,202412,AL070,LHR,RT03,SE02,24,0,12.50,0.00,7.33,7.33,7.33,7.33
AP14115,202412,AL072,LHR,RT03,SE02,2,0,50.00,0.00,12.00,0.00,12.00,6.00
AP14116,202412,AL075,LHR,RT04,SE02,18,0,27.78,0.00,24.72,24.72,24.72,24.72
AP14117,202412,AL077,LHR,RT04,SE02,34,0,26.47,0.00,36.26,36.26,36.26,36.26
AP14118,202412,AL083,LHR,RT04,SE02,19449,614,24.84,1.95,2348.93,0.00,90.06,16.66
AP14119,202412,AL084,LHR,RT04,SE02,236,4,14.58,1.67,20.78,20.78,20.78,20.78
AP14120,202412,AL085,LHR,RT04,SE02,34,0,26.47,0.00,24.82,24.82,24.82,24.82
AP14121,202412,AL088,LHR,RT03,SE02,279,1,28.93,0.36,9.65,9.65,9.65,9.65
AP14122,202412,AL092,LHR,RT03,SE02,34,0,23.53,0.00,8.94,8.94,8.94,8.94
AP14123,202412,AL093,LHR,RT04,SE02,102,0,25.49,0.00,19.23,19.23,19.23,19.23
AP14124,202412,AL094,LHR,RT03,SE02,130,0,45.83,0.00,10.99,2.13,6.56,3.66
AP14125,202412,AL104,LHR,RT04,SE02,32,0,0.00,0.00,95.75,32.75,63.00,47.88
AP14126,202412,AL111,LHR,RT04,SE02,591,21,27.57,2.29,154.69,0.00,37.00,15.47
AP14127,202412,AL119,LHR,RT03,SE02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14128,202412,AL121,LHR,RT04,SE02,194,1,11.06,0.27,70.44,29.50,40.94,35.22
AP14129,202412,AL122,LHR,RT04,SE02,100,0,24.00,0.00,17.69,17.69,17.69,17.69
AP14130,202412,AL126,LHR,RT03,SE02,372,1,28.42,0.27,12.58,12.58,12.58,12.58
AP14131,202412,AL129,LHR,RT04,SE02,62,0,8.06,0.00,20.13,20.13,20.13,20.13
AP14132,202412,AL130,LHR,RT04,SE02,248,0,23.79,0.00,16.21,16.21,16.21,16.21
AP14133,202412,AL135,LHR,RT04,SE02,694,10,19.10,1.50,87.19,19.39,26.15,21.80
AP14134,202412,AL136,LHR,RT03,SE02,62,0,35.48,0.00,5.05,5.05,5.05,5.05
AP14135,202412,AL142,LHR,RT04,SE02,335,14,14.61,4.01,25.14,25.14,25.14,25.14
AP14136,202412,AL160,LHR,RT02,SE02,122,4,50.79,3.17,4.60,4.60,4.60,4.60
AP14137,202412,AL162,LHR,RT03,SE02,18,0,33.33,0.00,4.50,4.50,4.50,4.50
AP14138,202412,AL171,LHR,RT04,SE02,488,8,25.00,1.61,18.49,18.49,18.49,18.49
AP14139,202412,AL173,LHR,RT04,SE02,114,4,33.05,3.39,21.97,21.97,21.97,21.97
AP14140,202412,AL175,LHR,RT03,SE02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14141,202412,AL179,LHR,RT03,SE02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14142,202412,AL180,LHR,RT03,SE02,124,0,31.45,0.00,9.03,9.03,9.03,9.03
AP14143,202412,AL185,LHR,RT03,SE02,184,2,42.74,0.81,17.84,5.57,12.27,8.92
AP14144,202412,AL192,LHR,RT04,SE02,61,2,4.76,3.17,72.41,72.41,72.41,72.41
AP14145,202412,AL194,LHR,RT04,SE02,454,16,24.04,3.40,22.74,22.74,22.74,22.74
AP14146,202412,AL196,LHR,RT03,SE02,62,0,24.19,0.00,8.92,8.92,8.92,8.92
AP14147,202412,AL197,LHR,RT03,SE02,114,2,29.31,1.72,8.67,8.67,8.67,8.67
AP14148,202412,AL199,LHR,RT04,SE02,0,3,0.00,50.00,0.00,0.00,0.00,0.00
AP14149,202412,AL200,LHR,RT03,SE02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14150,202412,AL203,LHR,RT03,SE02,310,12,14.33,2.31,69.13,0.00,23.54,13.83
AP14151,202412,AL205,LHR,RT04,SE02,177,0,18.64,0.00,26.03,26.03,26.03,26.03
AP14152,202412,AL206,LHR,RT04,SE02,1163,41,8.18,1.72,121.06,0.00,80.40,30.26
AP14153,202412,AL211,LHR,RT03,SE02,124,0,25.00,0.00,13.83,13.83,13.83,13.83
AP14154,202412,AL217,LHR,RT04,SE02,96,6,13.73,5.88,21.85,21.85,21.85,21.85
AP14155,202412,AL230,LHR,RT03,SE02,62,0,24.19,0.00,12.98,12.98,12.98,12.98
AP14156,202412,AL240,LHR,RT03,SE02,124,0,7.66,0.00,33.44,0.00,20.13,8.36
AP14157,202412,AL241,LHR,RT03,SE02,496,1,22.94,0.20,10.60,10.60,10.60,10.60
AP14158,202412,AL244,LHR,RT04,SE02,80,0,5.00,0.00,38.85,38.85,38.85,38.85
AP14159,202412,AL245,LHR,RT04,SE02,26,0,23.08,0.00,16.77,16.77,16.77,16.77
AP14160,202412,AL246,LHR,RT03,SE02,72,0,29.17,0.00,3.38,3.38,3.38,3.38
AP14161,202412,AL247,LHR,RT04,SE02,62,0,9.68,0.00,79.69,79.69,79.69,79.69
AP14162,202412,AL251,LHR,RT04,SE02,673,10,19.11,3.04,88.22,0.00,42.13,17.64
AP14163,202412,AL253,LHR,RT04,SE02,340,0,26.83,0.00,68.01,12.11,36.33,22.67
AP14164,202412,AL255,LHR,RT03,SE02,137,0,30.57,0.00,39.13,3.69,17.98,13.04
AP14165,202412,AL258,LHR,RT04,SE02,44,0,25.00,0.00,38.43,38.43,38.43,38.43
AP14166,202412,AL259,LHR,RT03,SE02,240,2,25.62,0.83,12.35,12.35,12.35,12.35
AP14167,202412,AL265,LHR,RT03,SE02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14168,202412,AL268,LHR,RT04,SE02,80,0,23.75,0.00,18.59,18.59,18.59,18.59
AP14169,202412,AL279,LHR,RT04,SE02,704,26,15.09,3.53,44.89,21.34,23.55,22.45
AP14170,202412,AL281,LHR,RT04,SE02,62,0,24.19,0.00,19.76,19.76,19.76,19.76
AP14171,202412,AL282,LHR,RT03,SE02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14172,202412,AL283,LHR,RT03,SE02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14173,202412,AL284,LHR,RT03,SE02,124,0,30.65,0.00,9.35,9.35,9.35,9.35
AP14174,202412,AL287,LHR,RT04,SE02,382,9,20.72,2.30,18.99,18.99,18.99,18.99
AP14175,202412,AL288,LHR,RT03,SE02,32,2,41.67,4.17,42.28,3.56,25.50,14.09
AP14176,202412,AL301,LHR,RT04,SE02,30,0,6.67,0.00,67.87,67.87,67.87,67.87
AP14177,202412,AL302,LHR,RT03,SE02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14178,202412,AL306,LHR,RT04,SE02,1038,12,26.82,0.63,165.04,3.55,41.23,18.34
AP14179,202412,AL308,LHR,RT04,SE02,17,0,11.76,0.00,28.82,28.82,28.82,28.82
AP14180,202412,AL311,LHR,RT03,SE02,62,0,30.13,0.00,26.24,12.17,14.08,13.12
AP14181,202412,AL312,LHR,RT04,SE02,1781,29,24.97,2.93,1064.60,0.00,679.00,36.71
AP14182,202412,AL313,LHR,RT04,SE02,84,0,14.22,0.00,341.78,0.00,201.67,42.72
AP14183,202412,AL318,LHR,RT04,SE02,186,0,10.89,0.00,67.27,27.87,39.40,33.63
AP14184,202412,AL321,LHR,RT03,SE02,62,0,20.97,0.00,14.71,14.71,14.71,14.71
AP14185,202412,AL079,IOM,RT02,IM01,4,0,50.00,0.00,0.00,0.00,0.00,0.00
AP14186,202412,AL118,IOM,RT04,IM01,270,20,18.42,3.80,227.93,0.00,111.08,45.59
AP14187,202412,AL124,IOM,RT04,IM01,34,2,33.33,5.56,27.32,27.32,27.32,27.32
AP14188,202412,AL125,IOM,RT03,IM01,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14189,202412,AL203,IOM,RT04,IM01,368,37,22.30,10.16,142.13,10.14,29.98,20.30
AP14190,202412,AL242,IOM,RT03,IM01,1,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14191,202412,AL265,IOM,RT04,IM01,8,0,0.00,0.00,66.80,28.80,38.00,33.40
AP14192,202412,AL072,JER,RT04,CI01,135,20,42.58,12.90,12.26,12.26,12.26,12.26
AP14193,202412,AL079,JER,RT04,CI01,384,36,23.25,5.08,229.39,0.00,113.00,25.49
AP14194,202412,AL083,JER,RT04,CI01,160,19,25.14,10.61,21.19,21.19,21.19,21.19
AP14195,202412,AL118,JER,RT04,CI01,409,35,34.30,6.91,250.68,0.00,98.50,35.81
AP14196,202412,AL133,JER,RT04,CI01,13,0,38.46,0.00,17.77,17.77,17.77,17.77
AP14197,202412,AL265,JER,RT04,CI01,3,0,16.67,0.00,86.67,0.00,86.67,43.33
AP14198,202412,AL008,LBA,RT04,YH02,329,39,35.57,10.44,32.06,12.53,19.53,16.03
AP14199,202412,AL064,LBA,RT03,YH02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14200,202412,AL079,LBA,RT03,YH02,0,0,0.00,0.00,0.00,0.00,0.00,0.00
AP14201,202412,AL118,LBA,RT04,YH02,64,0,33.45,0.00,79.82,16.26,63.56,39.91
AP14202,202412,AL127,LBA,RT04,YH02,5,1,0.00,33.33,105.80,0.00,105.80,35.27
AP14203,202412,AL183,LBA,RT04,YH02,589,11,34.17,7.59,534.99,0.00,227.00,21.40
AP14204,202412,AL194,LBA,RT04,YH02,166,5,32.75,2.92,17.45,17.45,17.45,17.45
AP14205,202412,AL248,LBA,RT03,YH02,571,13,29.40,1.53,195.61,0.00,21.28,11.51
AP14206,202412,AL326,LBA,RT03,YH02,44,0,19.44,0.00,25.67,0.00,15.12,6.42
AP14207,202412,AL327,LBA,RT03,YH02,38,0,31.53,0.00,8.25,1.00,7.25,4.13
AP14208,202412,AL002,LPL,RT04,NW01,6,0,0.00,0.00,63.50,5.00,50.50,21.17
